SubjectIdNumber,trial number,c,Configuration_File_Status,Status,researcher,ResponseTimesButtonP1,ResponseTimesButtonP2,ResponseTimesButtonP3
8,53,2,0,Paradigm Run: Executed Status 0,Dana,1344.07464691236,1344.07464691236,NA
8,54,2,0,Paradigm Run: Executed Status 0,Dana,890.929181858552,890.929181858552,NA
8,55,2,0,Paradigm Run: Executed Status 0,Dana,1217.9645640896,1217.9645640896,NA
8,56,2,0,Paradigm Run: Executed Status 0,Dana,356.655604652697,356.655604652697,NA
8,57,2,0,Paradigm Run: Executed Status 0,Dana,526.80521474235,526.80521474235,NA
8,58,2,0,Paradigm Run: Executed Status 0,Dana,1250.90582517687,1250.90582517687,NA
8,59,2,0,Paradigm Run: Executed Status 0,Dana,618.835023042038,618.835023042038,NA
8,60,2,0,Paradigm Run: Executed Status 0,Dana,1157.27782695761,1157.27782695761,NA
9,1,1,0,Paradigm Run: Executed Status 0,Dana,415.27463847343,415.27463847343,NA
9,2,1,0,Paradigm Run: Executed Status 0,Dana,314.820924827846,314.820924827846,NA
9,3,1,0,Paradigm Run: Executed Status 0,Dana,341.968310909004,341.968310909004,NA
9,4,1,0,Paradigm Run: Executed Status 0,Dana,196.87029479131,196.87029479131,NA
9,5,1,0,Paradigm Run: Executed Status 0,Dana,211.830577341897,211.830577341897,NA
9,6,1,0,Paradigm Run: Executed Status 0,Dana,190.277891140022,190.277891140022,NA
9,7,1,0,Paradigm Run: Executed Status 0,Dana,476.418104329085,476.418104329085,NA
9,8,1,0,Paradigm Run: Executed Status 0,Dana,251.842962821708,251.842962821708,NA
9,9,1,0,Paradigm Run: Executed Status 0,Dana,329.596809918161,329.596809918161,NA
9,10,1,0,Paradigm Run: Executed Status 0,Dana,252.358138859012,252.358138859012,NA
9,11,1,0,Paradigm Run: Executed Status 0,Dana,273.07596419262,273.07596419262,NA
9,12,1,0,Paradigm Run: Executed Status 0,Dana,411.554362106396,411.554362106396,NA
9,13,1,0,Paradigm Run: Executed Status 0,Dana,334.222076796321,334.222076796321,NA
9,14,1,0,Paradigm Run: Executed Status 0,Dana,337.882710165133,337.882710165133,NA
9,15,1,0,Paradigm Run: Executed Status 0,Dana,344.307308414043,344.307308414043,NA
9,16,1,0,Paradigm Run: Executed Status 0,Dana,441.381263804696,441.381263804696,NA
9,17,1,0,Paradigm Run: Executed Status 0,Dana,356.133549769762,356.133549769762,NA
9,18,1,0,Paradigm Run: Executed Status 0,Dana,507.132559535278,507.132559535278,NA
9,19,1,0,Paradigm Run: Executed Status 0,Dana,479.269355957562,479.269355957562,NA
9,20,1,0,Paradigm Run: Executed Status 0,Dana,202.194446375836,202.194446375836,NA
9,21,1,0,Paradigm Run: Executed Status 0,Dana,285.154175646697,285.154175646697,NA
9,22,1,0,Paradigm Run: Executed Status 0,Dana,828.906732349248,828.906732349248,NA
9,23,1,0,Paradigm Run: Executed Status 0,Dana,427.662003276479,427.662003276479,NA
9,24,1,0,Paradigm Run: Executed Status 0,Dana,708.551715413591,708.551715413591,NA
9,25,1,0,Paradigm Run: Executed Status 0,Dana,213.317364153535,213.317364153535,NA
9,26,1,0,Paradigm Run: Executed Status 0,Dana,274.822335403531,274.822335403531,NA
9,27,1,0,Paradigm Run: Executed Status 0,Dana,312.480049562447,312.480049562447,NA
9,28,1,0,Paradigm Run: Executed Status 0,Dana,152.77406144889,152.77406144889,NA
9,29,1,0,Paradigm Run: Executed Status 0,Dana,311.922175115668,311.922175115668,NA
9,30,1,0,Paradigm Run: Executed Status 0,Dana,389.081340005152,389.081340005152,NA
9,31,1,0,Paradigm Run: Executed Status 0,Dana,405.799437364535,405.799437364535,NA
9,32,1,0,Paradigm Run: Executed Status 0,Dana,430.991176840757,430.991176840757,NA
9,33,1,0,Paradigm Run: Executed Status 0,Dana,219.898278726175,219.898278726175,NA
9,34,1,0,Paradigm Run: Executed Status 0,Dana,326.611850771649,326.611850771649,NA
9,35,1,0,Paradigm Run: Executed Status 0,Dana,490.066389306768,490.066389306768,NA
9,36,1,0,Paradigm Run: Executed Status 0,Dana,499.342464476299,499.342464476299,NA
9,37,1,0,Paradigm Run: Executed Status 0,Dana,284.463501539249,284.463501539249,NA
9,38,1,0,Paradigm Run: Executed Status 0,Dana,549.744422342016,549.744422342016,NA
9,39,1,0,Paradigm Run: Executed Status 0,Dana,819.219463269233,819.219463269233,NA
9,40,1,0,Paradigm Run: Executed Status 0,Dana,561.287017615247,561.287017615247,NA
9,41,1,0,Paradigm Run: Executed Status 0,Dana,351.626197693702,351.626197693702,NA
9,42,1,0,Paradigm Run: Executed Status 0,Dana,220.049829504692,220.049829504692,NA
9,43,1,0,Paradigm Run: Executed Status 0,Dana,239.176041589255,239.176041589255,NA
9,44,1,0,Paradigm Run: Executed Status 0,Dana,510.288617318338,510.288617318338,NA
9,45,1,0,Paradigm Run: Executed Status 0,Dana,350.680093966861,350.680093966861,NA
9,46,1,0,Paradigm Run: Executed Status 0,Dana,212.19093342875,212.19093342875,NA
9,47,1,0,Paradigm Run: Executed Status 0,Dana,266.705417515481,266.705417515481,NA
9,48,1,0,Paradigm Run: Executed Status 0,Dana,939.399878012276,939.399878012276,NA
9,49,1,0,Paradigm Run: Executed Status 0,Dana,627.316261310279,627.316261310279,NA
9,50,1,0,Paradigm Run: Executed Status 0,Dana,298.178295659755,298.178295659755,NA
9,51,1,0,Paradigm Run: Executed Status 0,Dana,473.176486907193,473.176486907193,NA
9,52,1,0,Paradigm Run: Executed Status 0,Dana,227.70625060659,227.70625060659,NA
9,53,1,0,Paradigm Run: Executed Status 0,Dana,553.664661989864,553.664661989864,NA
9,54,1,0,Paradigm Run: Executed Status 0,Dana,347.659788776604,347.659788776604,NA
9,55,1,0,Paradigm Run: Executed Status 0,Dana,265.32367122133,265.32367122133,NA
9,56,1,0,Paradigm Run: Executed Status 0,Dana,361.159612864992,361.159612864992,NA
9,57,1,0,Paradigm Run: Executed Status 0,Dana,214.550343645166,214.550343645166,NA
9,58,1,0,Paradigm Run: Executed Status 0,Dana,284.813087053133,284.813087053133,NA
9,59,1,0,Paradigm Run: Executed Status 0,Dana,188.103858224078,188.103858224078,NA
9,60,1,0,Paradigm Run: Executed Status 0,Dana,261.703259891405,261.703259891405,NA
9,1,2,0,Paradigm Run: Executed Status 0,Dana,200.455578216933,200.455578216933,NA
9,2,2,0,Paradigm Run: Executed Status 0,Dana,166.496543546947,166.496543546947,NA
9,3,2,0,Paradigm Run: Executed Status 0,Dana,560.218966716065,560.218966716065,NA
9,4,2,0,Paradigm Run: Executed Status 0,Dana,306.777296769086,306.777296769086,NA
9,5,2,0,Paradigm Run: Executed Status 0,Dana,293.417684041985,293.417684041985,NA
9,6,2,0,Paradigm Run: Executed Status 0,Dana,345.181869078148,345.181869078148,NA
9,7,2,0,Paradigm Run: Executed Status 0,Dana,402.416589688554,402.416589688554,NA
9,8,2,0,Paradigm Run: Executed Status 0,Dana,320.10575704507,320.10575704507,NA
9,9,2,0,Paradigm Run: Executed Status 0,Dana,484.374706275132,484.374706275132,NA
9,10,2,0,Paradigm Run: Executed Status 0,Dana,442.579737452234,442.579737452234,NA
9,11,2,0,Paradigm Run: Executed Status 0,Dana,486.784334540399,486.784334540399,NA
9,12,2,0,Paradigm Run: Executed Status 0,Dana,463.279919618863,463.279919618863,NA
9,13,2,0,Paradigm Run: Executed Status 0,Dana,390.241446416082,390.241446416082,NA
9,14,2,0,Paradigm Run: Executed Status 0,Dana,509.824652101976,509.824652101976,NA
9,15,2,0,Paradigm Run: Executed Status 0,Dana,215.830236223297,215.830236223297,NA
9,16,2,0,Paradigm Run: Executed Status 0,Dana,394.400056758367,394.400056758367,NA
9,17,2,0,Paradigm Run: Executed Status 0,Dana,422.919167584432,422.919167584432,NA
9,18,2,0,Paradigm Run: Executed Status 0,Dana,396.369517702716,396.369517702716,NA
9,19,2,0,Paradigm Run: Executed Status 0,Dana,131.562387027881,131.562387027881,NA
9,20,2,0,Paradigm Run: Executed Status 0,Dana,254.197172044514,254.197172044514,NA
9,21,2,0,Paradigm Run: Executed Status 0,Dana,203.176774909223,203.176774909223,NA
9,22,2,0,Paradigm Run: Executed Status 0,Dana,371.959821905225,371.959821905225,NA
9,23,2,0,Paradigm Run: Executed Status 0,Dana,505.195970630509,505.195970630509,NA
9,24,2,0,Paradigm Run: Executed Status 0,Dana,133.539317511239,133.539317511239,NA
9,25,2,0,Paradigm Run: Executed Status 0,Dana,183.290997048768,183.290997048768,NA
9,26,2,0,Paradigm Run: Executed Status 0,Dana,426.691804743246,426.691804743246,NA
9,27,2,0,Paradigm Run: Executed Status 0,Dana,588.819285176694,588.819285176694,NA
9,28,2,0,Paradigm Run: Executed Status 0,Dana,365.613705134738,365.613705134738,NA
9,29,2,0,Paradigm Run: Executed Status 0,Dana,267.575126336011,267.575126336011,NA
9,30,2,0,Paradigm Run: Executed Status 0,Dana,662.929007675805,662.929007675805,NA
9,31,2,0,Paradigm Run: Executed Status 0,Dana,280.527374337801,280.527374337801,NA
9,32,2,0,Paradigm Run: Executed Status 0,Dana,383.05289148023,383.05289148023,NA
9,33,2,0,Paradigm Run: Executed Status 0,Dana,382.477155910866,382.477155910866,NA
9,34,2,0,Paradigm Run: Executed Status 0,Dana,272.152462487877,272.152462487877,NA
9,35,2,0,Paradigm Run: Executed Status 0,Dana,1044.44398031324,1044.44398031324,NA
9,36,2,0,Paradigm Run: Executed Status 0,Dana,404.787992348529,404.787992348529,NA
9,37,2,0,Paradigm Run: Executed Status 0,Dana,675.76139196859,675.76139196859,NA
9,38,2,0,Paradigm Run: Executed Status 0,Dana,745.143614122107,745.143614122107,NA
9,39,2,0,Paradigm Run: Executed Status 0,Dana,408.209623537543,408.209623537543,NA
9,40,2,0,Paradigm Run: Executed Status 0,Dana,207.741598577005,207.741598577005,NA
9,41,2,0,Paradigm Run: Executed Status 0,Dana,262.05669784043,262.05669784043,NA
9,42,2,0,Paradigm Run: Executed Status 0,Dana,292.082928249919,292.082928249919,NA
9,43,2,0,Paradigm Run: Executed Status 0,Dana,829.231650334491,829.231650334491,NA
9,44,2,0,Paradigm Run: Executed Status 0,Dana,330.423934698053,330.423934698053,NA
9,45,2,0,Paradigm Run: Executed Status 0,Dana,733.680575786544,733.680575786544,NA
9,46,2,0,Paradigm Run: Executed Status 0,Dana,378.297948015671,378.297948015671,NA
9,47,2,0,Paradigm Run: Executed Status 0,Dana,281.887385486105,281.887385486105,NA
9,48,2,0,Paradigm Run: Executed Status 0,Dana,297.829452264914,297.829452264914,NA
9,49,2,0,Paradigm Run: Executed Status 0,Dana,1040.99351210145,1040.99351210145,NA
9,50,2,0,Paradigm Run: Executed Status 0,Dana,878.002954819773,878.002954819773,NA
9,51,2,0,Paradigm Run: Executed Status 0,Dana,338.767837608693,338.767837608693,NA
9,52,2,0,Paradigm Run: Executed Status 0,Dana,318.216062423226,318.216062423226,NA
9,53,2,0,Paradigm Run: Executed Status 0,Dana,343.457018548347,343.457018548347,NA
9,54,2,0,Paradigm Run: Executed Status 0,Dana,325.594361197671,325.594361197671,NA
9,55,2,0,Paradigm Run: Executed Status 0,Dana,249.628483058315,249.628483058315,NA
9,56,2,0,Paradigm Run: Executed Status 0,Dana,658.461432790452,658.461432790452,NA
9,57,2,0,Paradigm Run: Executed Status 0,Dana,368.613365361233,368.613365361233,NA
9,58,2,0,Paradigm Run: Executed Status 0,Dana,648.333065401629,648.333065401629,NA
9,59,2,0,Paradigm Run: Executed Status 0,Dana,506.426792062999,506.426792062999,NA
9,60,2,0,Paradigm Run: Executed Status 0,Dana,565.479529404449,565.479529404449,NA
10,1,1,0,Paradigm Run: Executed Status 0,Dana,489.846715143743,489.846715143743,NA
10,2,1,0,Paradigm Run: Executed Status 0,Dana,358.13468718604,358.13468718604,NA
10,3,1,0,Paradigm Run: Executed Status 0,Dana,645.888590492288,645.888590492288,NA
10,4,1,0,Paradigm Run: Executed Status 0,Dana,1117.92329074868,1117.92329074868,NA
10,5,1,0,Paradigm Run: Executed Status 0,Dana,748.031470111721,748.031470111721,NA
10,6,1,0,Paradigm Run: Executed Status 0,Dana,1122.3222627761,1122.3222627761,NA
10,7,1,0,Paradigm Run: Executed Status 0,Dana,491.269599117848,491.269599117848,NA
10,8,1,0,Paradigm Run: Executed Status 0,Dana,1114.45156110433,1114.45156110433,NA
10,9,1,0,Paradigm Run: Executed Status 0,Dana,294.380749122264,294.380749122264,NA
10,10,1,0,Paradigm Run: Executed Status 0,Dana,2038.17501491703,2038.17501491703,NA
10,11,1,0,Paradigm Run: Executed Status 0,Dana,430.832913793189,430.832913793189,NA
10,12,1,0,Paradigm Run: Executed Status 0,Dana,708.071166934927,708.071166934927,NA
10,13,1,0,Paradigm Run: Executed Status 0,Dana,639.200078345788,639.200078345788,NA
10,14,1,0,Paradigm Run: Executed Status 0,Dana,663.554047451282,663.554047451282,NA
10,15,1,0,Paradigm Run: Executed Status 0,Dana,509.015496815949,509.015496815949,NA
10,16,1,0,Paradigm Run: Executed Status 0,Dana,392.000639477544,392.000639477544,NA
10,17,1,0,Paradigm Run: Executed Status 0,Dana,899.1249134001,899.1249134001,NA
10,18,1,0,Paradigm Run: Executed Status 0,Dana,432.147371812214,432.147371812214,NA
10,19,1,0,Paradigm Run: Executed Status 0,Dana,1956.43887002286,1956.43887002286,NA
10,20,1,0,Paradigm Run: Executed Status 0,Dana,1056.49636698192,1056.49636698192,NA
10,21,1,0,Paradigm Run: Executed Status 0,Dana,974.602422206042,974.602422206042,NA
10,22,1,0,Paradigm Run: Executed Status 0,Dana,404.513414692933,404.513414692933,NA
10,23,1,0,Paradigm Run: Executed Status 0,Dana,671.090588309926,671.090588309926,NA
10,24,1,0,Paradigm Run: Executed Status 0,Dana,614.63556490617,614.63556490617,NA
10,25,1,0,Paradigm Run: Executed Status 0,Dana,878.452153983554,878.452153983554,NA
10,26,1,0,Paradigm Run: Executed Status 0,Dana,678.689634360311,678.689634360311,NA
10,27,1,0,Paradigm Run: Executed Status 0,Dana,594.622655228159,594.622655228159,NA
10,28,1,0,Paradigm Run: Executed Status 0,Dana,460.789012597012,460.789012597012,NA
10,29,1,0,Paradigm Run: Executed Status 0,Dana,347.665951286651,347.665951286651,NA
10,30,1,0,Paradigm Run: Executed Status 0,Dana,529.478405800555,529.478405800555,NA
10,31,1,0,Paradigm Run: Executed Status 0,Dana,781.26907221017,781.26907221017,NA
10,32,1,0,Paradigm Run: Executed Status 0,Dana,498.801402917027,498.801402917027,NA
10,33,1,0,Paradigm Run: Executed Status 0,Dana,728.132308620232,728.132308620232,NA
10,34,1,0,Paradigm Run: Executed Status 0,Dana,1129.01828994082,1129.01828994082,NA
10,35,1,0,Paradigm Run: Executed Status 0,Dana,405.494300502074,405.494300502074,NA
10,36,1,0,Paradigm Run: Executed Status 0,Dana,694.262015273747,694.262015273747,NA
10,37,1,0,Paradigm Run: Executed Status 0,Dana,184.713135158154,184.713135158154,NA
10,38,1,0,Paradigm Run: Executed Status 0,Dana,545.547356746968,545.547356746968,NA
10,39,1,0,Paradigm Run: Executed Status 0,Dana,604.929135174981,604.929135174981,NA
10,40,1,0,Paradigm Run: Executed Status 0,Dana,985.184784414831,985.184784414831,NA
10,41,1,0,Paradigm Run: Executed Status 0,Dana,365.086051507618,365.086051507618,NA
10,42,1,0,Paradigm Run: Executed Status 0,Dana,452.754481683591,452.754481683591,NA
10,43,1,0,Paradigm Run: Executed Status 0,Dana,285.50882088135,285.50882088135,NA
10,44,1,0,Paradigm Run: Executed Status 0,Dana,331.591569937169,331.591569937169,NA
10,45,1,0,Paradigm Run: Executed Status 0,Dana,1034.61465607571,1034.61465607571,NA
10,46,1,0,Paradigm Run: Executed Status 0,Dana,839.845954605474,839.845954605474,NA
10,47,1,0,Paradigm Run: Executed Status 0,Dana,689.683014954045,689.683014954045,NA
10,48,1,0,Paradigm Run: Executed Status 0,Dana,1303.89990892097,1303.89990892097,NA
10,49,1,0,Paradigm Run: Executed Status 0,Dana,398.810131389056,398.810131389056,NA
10,50,1,0,Paradigm Run: Executed Status 0,Dana,209.722478820032,209.722478820032,NA
10,51,1,0,Paradigm Run: Executed Status 0,Dana,886.97337758552,886.97337758552,NA
10,52,1,0,Paradigm Run: Executed Status 0,Dana,807.143803576956,807.143803576956,NA
10,53,1,0,Paradigm Run: Executed Status 0,Dana,1796.55984918334,1796.55984918334,NA
10,54,1,0,Paradigm Run: Executed Status 0,Dana,653.424645638809,653.424645638809,NA
10,55,1,0,Paradigm Run: Executed Status 0,Dana,566.042024845234,566.042024845234,NA
10,56,1,0,Paradigm Run: Executed Status 0,Dana,808.018043655441,808.018043655441,NA
10,57,1,0,Paradigm Run: Executed Status 0,Dana,721.200271063789,721.200271063789,NA
10,58,1,0,Paradigm Run: Executed Status 0,Dana,1299.80899739474,1299.80899739474,NA
10,59,1,0,Paradigm Run: Executed Status 0,Dana,172.137871398551,172.137871398551,NA
10,60,1,0,Paradigm Run: Executed Status 0,Dana,432.750489805197,432.750489805197,NA
10,1,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,2,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,3,2,0,Paradigm Run: Executed Status 0,Dana,1841.67261198264,1841.67261198264,NA
10,4,2,0,Paradigm Run: Executed Status 0,Dana,1364.72199607,1364.72199607,NA
10,5,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,6,2,0,Paradigm Run: Executed Status 0,Dana,1503.93901639626,1503.93901639626,NA
10,7,2,0,Paradigm Run: Executed Status 0,Dana,1806.70171828227,1806.70171828227,NA
10,8,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,9,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,10,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,11,2,0,Paradigm Run: Executed Status 0,Dana,1123.9898901257,1123.9898901257,NA
10,12,2,0,Paradigm Run: Executed Status 0,Dana,1303.51480020464,1303.51480020464,NA
10,13,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,14,2,0,Paradigm Run: Executed Status 0,Dana,1594.99891969928,1594.99891969928,NA
10,15,2,0,Paradigm Run: Executed Status 0,Dana,915.361050366655,915.361050366655,NA
10,16,2,0,Paradigm Run: Executed Status 0,Dana,1219.43780427996,1219.43780427996,NA
10,17,2,0,Paradigm Run: Executed Status 0,Dana,1335.22677073046,1335.22677073046,NA
10,18,2,0,Paradigm Run: Executed Status 0,Dana,589.519528525054,589.519528525054,NA
10,19,2,0,Paradigm Run: Executed Status 0,Dana,958.841357783642,958.841357783642,NA
10,20,2,0,Paradigm Run: Executed Status 0,Dana,2005.3127223106,2005.3127223106,NA
10,21,2,0,Paradigm Run: Executed Status 0,Dana,2185.03214394997,2185.03214394997,NA
10,22,2,0,Paradigm Run: Executed Status 0,Dana,1224.32165919992,1224.32165919992,NA
10,23,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,24,2,0,Paradigm Run: Executed Status 0,Dana,1267.09924885326,1267.09924885326,NA
10,25,2,0,Paradigm Run: Executed Status 0,Dana,1914.92199802665,1914.92199802665,NA
10,26,2,0,Paradigm Run: Executed Status 0,Dana,770.586426460837,770.586426460837,NA
10,27,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,28,2,0,Paradigm Run: Executed Status 0,Dana,491.622067644101,491.622067644101,NA
10,29,2,0,Paradigm Run: Executed Status 0,Dana,1025.83294517169,1025.83294517169,NA
10,30,2,0,Paradigm Run: Executed Status 0,Dana,1887.68321965282,1887.68321965282,NA
10,31,2,0,Paradigm Run: Executed Status 0,Dana,1721.54360250846,1721.54360250846,NA
10,32,2,0,Paradigm Run: Executed Status 0,Dana,1452.3660809139,1452.3660809139,NA
10,33,2,0,Paradigm Run: Executed Status 0,Dana,2000.2574657397,2000.2574657397,NA
10,34,2,0,Paradigm Run: Executed Status 0,Dana,1772.69543208172,1772.69543208172,NA
10,35,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,36,2,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
10,37,2,0,Paradigm Run: Executed Status 0,Dana,929.198671533977,929.198671533977,NA
10,38,2,0,Paradigm Run: Executed Status 0,Dana,713.642243635386,713.642243635386,NA
10,39,2,0,Paradigm Run: Executed Status 0,Dana,1976.2591076248,1976.2591076248,NA
10,40,2,0,Paradigm Run: Executed Status 0,Dana,1532.52252775111,1532.52252775111,NA
10,41,2,0,Paradigm Run: Executed Status 0,Dana,1285.73605019922,1285.73605019922,NA
10,42,2,0,Paradigm Run: Executed Status 0,Dana,768.225246585557,768.225246585557,NA
10,43,2,0,Paradigm Run: Executed Status 0,Dana,1924.22299568899,1924.22299568899,NA
10,44,2,0,Paradigm Run: Executed Status 0,Dana,823.060502651675,823.060502651675,NA
10,45,2,0,Paradigm Run: Executed Status 0,Dana,1378.58137895544,1378.58137895544,NA
10,46,2,0,Paradigm Run: Executed Status 0,Dana,1602.20709502099,1602.20709502099,NA
10,47,2,0,Paradigm Run: Executed Status 0,Dana,789.316017561315,789.316017561315,NA
10,48,2,0,Paradigm Run: Executed Status 0,Dana,2210.37528889949,2210.37528889949,NA
10,49,2,0,Paradigm Run: Executed Status 0,Dana,877.101434729711,877.101434729711,NA
10,50,2,0,Paradigm Run: Executed Status 0,Dana,1520.47561842744,1520.47561842744,NA
10,51,2,0,Paradigm Run: Executed Status 0,Dana,704.196979533991,704.196979533991,NA
10,52,2,0,Paradigm Run: Executed Status 0,Dana,1452.85744677618,1452.85744677618,NA
10,53,2,0,Paradigm Run: Executed Status 0,Dana,1890.8530906484,1890.8530906484,NA
10,54,2,0,Paradigm Run: Executed Status 0,Dana,1115.33517894505,1115.33517894505,NA
10,55,2,0,Paradigm Run: Executed Status 0,Dana,992.165081370626,992.165081370626,NA
10,56,2,0,Paradigm Run: Executed Status 0,Dana,1801.5101354822,1801.5101354822,NA
10,57,2,0,Paradigm Run: Executed Status 0,Dana,2220.13633085564,2220.13633085564,NA
10,58,2,0,Paradigm Run: Executed Status 0,Dana,1309.6020585595,1309.6020585595,NA
10,59,2,0,Paradigm Run: Executed Status 0,Dana,819.579145519733,819.579145519733,NA
10,60,2,0,Paradigm Run: Executed Status 0,Dana,2318.25619227962,2318.25619227962,NA
11,1,1,0,Paradigm Run: Executed Status 0,Dana,453.310062506584,453.310062506584,NA
11,2,1,0,Paradigm Run: Executed Status 0,Dana,362.968477172326,362.968477172326,NA
11,3,1,0,Paradigm Run: Executed Status 0,Dana,376.614965837211,376.614965837211,NA
11,4,1,0,Paradigm Run: Executed Status 0,Dana,344.300388458254,344.300388458254,NA
11,5,1,0,Paradigm Run: Executed Status 0,Dana,799.93425477403,799.93425477403,NA
11,6,1,0,Paradigm Run: Executed Status 0,Dana,1300.80728057653,1300.80728057653,NA
11,7,1,0,Paradigm Run: Executed Status 0,Dana,433.817083397973,433.817083397973,NA
11,8,1,0,Paradigm Run: Executed Status 0,Dana,927.268324118982,927.268324118982,NA
11,9,1,0,Paradigm Run: Executed Status 0,Dana,1418.31914300492,1418.31914300492,NA
11,10,1,0,Paradigm Run: Executed Status 0,Dana,433.145391492146,433.145391492146,NA
11,11,1,0,Paradigm Run: Executed Status 0,Dana,946.146102460312,946.146102460312,NA
11,12,1,0,Paradigm Run: Executed Status 0,Dana,814.374437071282,814.374437071282,NA
11,13,1,0,Paradigm Run: Executed Status 0,Dana,1799.14079586828,1799.14079586828,NA
11,14,1,0,Paradigm Run: Executed Status 0,Dana,336.013794493839,336.013794493839,NA
11,15,1,0,Paradigm Run: Executed Status 0,Dana,178.56204721249,178.56204721249,NA
11,16,1,0,Paradigm Run: Executed Status 0,Dana,643.683608677741,643.683608677741,NA
11,17,1,0,Paradigm Run: Executed Status 0,Dana,360.296728177875,360.296728177875,NA
11,18,1,0,Paradigm Run: Executed Status 0,Dana,474.462956645782,474.462956645782,NA
11,19,1,0,Paradigm Run: Executed Status 0,Dana,921.422798500629,921.422798500629,NA
11,20,1,0,Paradigm Run: Executed Status 0,Dana,491.636047903978,491.636047903978,NA
11,21,1,0,Paradigm Run: Executed Status 0,Dana,348.75481260385,348.75481260385,NA
11,22,1,0,Paradigm Run: Executed Status 0,Dana,406.585258076562,406.585258076562,NA
11,23,1,0,Paradigm Run: Executed Status 0,Dana,470.13472866895,470.13472866895,NA
11,24,1,0,Paradigm Run: Executed Status 0,Dana,977.293682247906,977.293682247906,NA
11,25,1,0,Paradigm Run: Executed Status 0,Dana,761.889386831614,761.889386831614,NA
11,26,1,0,Paradigm Run: Executed Status 0,Dana,483.571550803012,483.571550803012,NA
11,27,1,0,Paradigm Run: Executed Status 0,Dana,926.290439382036,926.290439382036,NA
11,28,1,0,Paradigm Run: Executed Status 0,Dana,1879.93426297935,1879.93426297935,NA
11,29,1,0,Paradigm Run: Executed Status 0,Dana,949.171615915662,949.171615915662,NA
11,30,1,0,Paradigm Run: Executed Status 0,Dana,NA,NA,NA
11,31,1,0,Paradigm Run: Executed Status 0,Dana,228.193926327856,228.193926327856,NA
11,32,1,0,Paradigm Run: Executed Status 0,Dana,720.851020743055,720.851020743055,NA
11,33,1,0,Paradigm Run: Executed Status 0,Dana,1448.21774372132,1448.21774372132,NA
11,34,1,0,Paradigm Run: Executed Status 0,Dana,488.0871932706,488.0871932706,NA
11,35,1,0,Paradigm Run: Executed Status 0,Dana,1238.72662024772,1238.72662024772,NA
11,36,1,0,Paradigm Run: Executed Status 0,Dana,789.551484404607,789.551484404607,NA
11,37,1,0,Paradigm Run: Executed Status 0,Dana,533.558872866348,533.558872866348,NA
11,38,1,0,Paradigm Run: Executed Status 0,Dana,825.485979246083,825.485979246083,NA
11,39,1,0,Paradigm Run: Executed Status 0,Dana,473.047953138548,473.047953138548,NA
11,40,1,0,Paradigm Run: Executed Status 0,Dana,416.521835342652,416.521835342652,NA
11,41,1,0,Paradigm Run: Executed Status 0,Dana,668.314250501346,668.314250501346,NA
11,42,1,0,Paradigm Run: Executed Status 0,Dana,937.208232593025,937.208232593025,NA
11,43,1,0,Paradigm Run: Executed Status 0,Dana,538.355633374919,538.355633374919,NA
11,44,1,0,Paradigm Run: Executed Status 0,Dana,172.337547876292,172.337547876292,NA
11,45,1,0,Paradigm Run: Executed Status 0,Dana,1332.82127097339,1332.82127097339,NA
11,46,1,0,Paradigm Run: Executed Status 0,Dana,622.340528015066,622.340528015066,NA
11,47,1,0,Paradigm Run: Executed Status 0,Dana,539.833563350084,539.833563350084,NA
11,48,1,0,Paradigm Run: Executed Status 0,Dana,937.58606669057,937.58606669057,NA
11,49,1,0,Paradigm Run: Executed Status 0,Dana,535.491519608721,535.491519608721,NA
11,50,1,0,Paradigm Run: Executed Status 0,Dana,848.053355617095,848.053355617095,NA
11,51,1,0,Paradigm Run: Executed Status 0,Dana,1506.27288530349,1506.27288530349,NA
11,52,1,0,Paradigm Run: Executed Status 0,Dana,532.940047509182,532.940047509182,NA
11,53,1,0,Paradigm Run: Executed Status 0,Dana,807.513651842483,807.513651842483,NA
11,54,1,0,Paradigm Run: Executed Status 0,Dana,449.112936727068,449.112936727068,NA
11,55,1,0,Paradigm Run: Executed Status 0,Dana,364.327210483209,364.327210483209,NA
11,56,1,0,Paradigm Run: Executed Status 0,Dana,688.916422664561,688.916422664561,NA
11,57,1,0,Paradigm Run: Executed Status 0,Dana,456.657075221178,456.657075221178,NA
11,58,1,0,Paradigm Run: Executed Status 0,Dana,643.281876215248,643.281876215248,NA
11,59,1,0,Paradigm Run: Executed Status 0,Dana,215.472037504313,215.472037504313,NA
11,60,1,0,Paradigm Run: Executed Status 0,Dana,471.832540989426,471.832540989426,NA
11,1,2,0,Paradigm Run: Executed Status 0,Dana,400.037805717766,400.037805717766,NA
